town,name,drg,grant_name,grant_type,pay1990,pay1991,pay1992,pay1993,pay1994,pay1995,pay1996,pay1997,pay1998,pay1999,pay2000,pay2001,pay2002,pay2003,pay2004,pay2005,pay2006,pay2007,pay2008,pay2009,pay2010,pay2011,pay2012,pay2013
161,Wilton                   ,A,Youth Service Bureau,State,0,0,0,0,0,0,0,0,0,0,14000,14000,14000,14000,14000,14000,14000,14000,20250,20250,20250,20250,20250,20111
162,Winchester               ,G,Adult Education,State,6257,6886,6954,6429,6574,7129,7171,7248,7104,7840,8231,8621,8841,8096,8674,8678,9876,10249,10712,11053,11781,11225,11203,10875
162,Winchester               ,G,After School Program,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99750,93565
162,Winchester               ,G,Bilingual Education,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131,3579,0,3126,2865,0,0,0,0,0
162,Winchester               ,G,Child Nutrition State Match,State,8084,8330,8095,7959,7443,7443,7225,7367,7860,8310,7576,7733,7941,8169,7752,7347,7164,6982,6061,6336,6540,6513,6290,5231
162,Winchester               ,G,Coordinated Education - DSS,State,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Winchester               ,G,E.E.R.A - Nonpublic,State,9026,5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Winchester               ,G,E.E.R.A - Public,State,24292,19829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Winchester               ,G,ECS/Alliance Dist Grants,State,4229564,4559950,4905169,5105038,5226119,5228660,6567928,6440503,6297773,6536404,6222547,6213961,6332366,6348024,6050266,6367495,6873215,6875045,7491808,7794712,6707581,6719069,7810405,7975294
162,Winchester               ,G,Family Resource Center Program,State,0,0,0,0,0,0,0,0,0,0,100000,100000,100000,86171,77975,102250,102250,102250,102400,97200,92325,97000,92435,105213
162,Winchester               ,G,Healthy Foods Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11805,11510,12312,12524,12625,12007,9978
162,Winchester               ,G,Innovative Teacher Training,State,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0
162,Winchester               ,G,Magnet School,State,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Winchester               ,G,Nonpublic Health Services,State,2777,3017,3036,3037,3332,3436,3701,5234,5354,5496,7698,5765,6848,5931,6001,5618,7442,20268,29217,30996,28294,26201,25574,39411
162,Winchester               ,G,Other State Grants,State,54830,45406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Winchester               ,G,Primary Mental Health,State,8500,8000,15064,17919,13804,14660,16565,13932,19981,0,19981,0,19938,0,16090,14266,0,0,0,0,0,0,0,0
162,Winchester               ,G,Professional Development,State,3439,3403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Winchester               ,G,Quality Enhancement,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3971,4487
162,Winchester               ,G,School Building Projects,State,856975,626759,624853,556125,476118,500906,484164,528960,461620,440998,476433,385221,551754,351916,335083,318250,301417,652988,275735.52,223083.76,346481,21635,324149,0
162,Winchester               ,G,School Readiness -Severe Need,State,0,0,0,0,0,0,0,0,0,0,0,0,0,95868,100000,178504,166254,136542,111190,107000,136211,107000,107000,197000
162,Winchester               ,G,School Readiness Minor Capital Impr,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26673,0,0,0,0,0,0
162,Winchester               ,G,School To Career Opportunities,State,0,0,0,0,0,0,0,0,0,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Winchester               ,G,Sp. Ed. - Equity,State,0,0,0,0,0,0,93114,38083,100955,35122,86959,96390,92880,0,0,0,61758,50448,0,0,0,0,0,0
162,Winchester               ,G,Sp. Ed. - Excess Cost,State,10000,0,0,0,20637,16682,20439,50478,111175,106484,183102,148921,86443,95319,162765,189720,251191,350148,377682,393133,272216,494833,630251,733499
162,Winchester               ,G,Sp. Ed. - Medicaid,State,60000,21480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Winchester               ,G,Sp. Ed. - Regular,State,915575,1070344,1266695,1253811,1267431,1393721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Winchester               ,G,Sp. Ed. - State Agency Placements,State,39280,68650,26776,26149,21686,19050,32730,41444,16825,129018,46286,40596,84510,109098,245244,273639,263491,326726,457114,342968,329231,418341,278894,314392
162,Winchester               ,G,Sp.Ed Excs Cost Student Supplmnt,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73854,73854,73854,73854
162,Winchester               ,G,State Funds For Tech Infrastructure,State,0,0,0,0,0,0,0,0,111500,137344,88152,35196,24260,22584,0,0,0,44090,0,0,0,0,0,0
162,Winchester               ,G,State School Breakfast,State,0,0,0,0,3270,6901,10017,10711,9393,10597,10294,6544,7001,9837,10090,10049,9798,9407,13486,9703,9940,10179,19929,13379
162,Winchester               ,G,Student Achievement,State,0,0,0,0,0,0,2259,14701,794,4479,0,2506,0,0,0,0,0,0,0,0,0,0,0,0
162,Winchester               ,G,Teacher Standards Implementation,State,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Winchester               ,G,Transportation - Public,State,180324,193346,235895,214394,221564,242787,248733,251383,229583,252415,255456,275302,262314,152122,174487,175362,188536,196990,192924,194366,111222,105119,60926,77893
162,Winchester               ,G,Transportation-Nonpublic,State,16253,20538,22842,18226,20458,22068,21609,22518,21573,27929,27370,23845,24037,16889,14633,17396,22052,34025,24507,26322,21775,22762,18739,28279
162,Winchester               ,G,Vocational Education Equipment,State,0,0,0,0,0,74505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Winchester               ,G,Youth Service Bureau,State,0,0,0,0,0,0,15673,15586,15527,15559,17263,17410,17350,17028,17036,17262,17298,17328,22328,22328,22332,22333,22333,22220
163,Windham                  ,I,Adult Education,State,119563,97078,139825,136281,139592,194449,196218,192924,196218,199183,209142,173598,182278,156171,163622,196016,225830,217992,251195,277319,282765,274307,269578,275275
163,Windham                  ,I,After School Program,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,0,0,119071,111689
163,Windham                  ,I,Bilingual Education,State,61078,64842,72000,66180,69509,65948,65684,67180,69536,72528,83856,87030,77678,62323,59778,62162,62437,82447,78730,80354,85683,82171,82741,81987
163,Windham                  ,I,Child Nutrition State Match,State,21574,19911,20073,20878,21338,20683,21090,20493,21247,20993,20186,20599,20908,22195,21914,21984,22003,22117,21246,20786,20571,20090,19593,19328
163,Windham                  ,I,E.E.R.A - Nonpublic,State,12895,10506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Windham                  ,I,E.E.R.A - Public,State,114067,91081,69480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Windham                  ,I,Early Reading Success,State,0,0,0,0,0,0,0,0,0,303014,282497,301525,315126,291842,325355,379768,397791,439471,456543,0,0,0,0,0
163,Windham                  ,I,ECS/Alliance Dist Grants,State,10193709,11184602,12026943,12595016,13121254,14384883,18128520,18223131,18311390,19002821,19205817,19161195,19895200,20245948,20448446,20565413,21179399,21225496,23151568,24147635,20692570,20686677,24133767,24486427
163,Windham                  ,I,Extended School Hours,State,0,0,0,0,0,42995,34296,27860,27635,62107,61466,60480,64924,62792,66364,61822,60785,61976,62886,62948,66703,64186,65275,64380
163,Windham                  ,I,Family Resource Center Program,State,0,0,0,0,0,0,0,75000,100000,201083,200000,200000,200000,172342,155949,204500,204500,204500,204800,194400,184650,194000,184870,210426
163,Windham                  ,I,Gen Improvemnts To School Buildings,State,0,0,0,0,0,0,0,0,0,214720,201956,0,442077,0,219887,0,0,0,0,0,0,0,0,0
163,Windham                  ,I,Healthy Foods Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44678,43210,42246,40990,40196
163,Windham                  ,I,High School Technology Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68611,0,0,0,0,0,0
163,Windham                  ,I,Institute For Teaching And Learning,State,0,0,0,0,0,0,9755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Windham                  ,I,Interdistrict Cooperative,State,62402,41699,44602,61384,63000,93500,159953,152000,200863,200863,176796,210436,174519,173352,151673,151673,167844,156095,0,0,0,0,0,0
163,Windham                  ,I,Magnet School,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14300,26000,30600,22100,27300
163,Windham                  ,I,Nonpublic Health Services,State,25762,29772,23948,23283,26215,29380,30272,31046,31699,32004,32785,33681,34375,36335,35860,29217,35915,48195,42165,40128,40086,37227,35353,40185
163,Windham                  ,I,Open Choice Program,State,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0
163,Windham                  ,I,Other State Grants,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6174,0,0,0,0,0,0
163,Windham                  ,I,Preschool Quality Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7975,42025,0,0,0,0
163,Windham                  ,I,Primary Mental Health,State,0,0,0,0,0,0,0,14000,20000,0,20000,0,0,0,0,0,0,20000,20000,0,0,0,0,0
163,Windham                  ,I,Priority School Districts,State,106514,107232,20688,500000,500000,500000,500000,680000,786250,807500,807500,807500,807500,766029,848971,1052302,1054847,1228359,1191709,1174372,1170737,1170737,1159225,1146180
163,Windham                  ,I,Professional Development,State,11152,11016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Windham                  ,I,Quality Enhancement,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13267,13963
163,Windham                  ,I,Safe Learning Grant,State,0,0,0,0,0,0,0,0,0,0,0,0,15000,14000,0,0,0,0,0,0,0,0,0,0
163,Windham                  ,I,School Accountability-Summer Schl,State,0,0,0,0,0,0,0,0,0,0,0,309556,72853,54120,51565,68507,71778,73522,73477,73740,72359,71412,73945,71843
163,Windham                  ,I,School Building Projects,State,602324,518000,491583,472556,488327,544756,697821,1571545,2381640,2228295,2277832,1998692,2014341,1955149,1651520,1589955,987862,1522428,1224608.36,1569533.79,1736246.98,3241801.28,18821711.2,8400697.04
163,Windham                  ,I,School Improvement,State,0,0,0,0,0,0,0,0,0,0,0,0,47044,0,0,0,0,0,0,0,0,0,0,0
163,Windham                  ,I,School Library Grant,State,0,0,0,0,0,0,0,0,0,51018,48031,51547,0,0,0,0,0,0,0,0,0,0,0,0
163,Windham                  ,I,School Readiness -Severe Need,State,0,0,0,0,0,0,0,0,265497,583191,598679,465559,534073,595624,626233,780433,876384,1117166,1119343,1140333,1097694,1153225,1136312,1209837
163,Windham                  ,I,School Readiness Minor Capital Impr,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57413,0,0,0,0,0,0
163,Windham                  ,I,Sp. Ed. - Equity,State,0,0,0,0,0,0,646123,723917,868526,659095,631341,515013,346401,0,0,0,218191,228950,0,0,0,0,0,0
163,Windham                  ,I,Sp. Ed. - Excess Cost,State,81945,156590,214389,223930,105596,118637,151970,74868,31783,31626,20069,1454,23791,44046,66184,40685,75856,208828,271602,280415,297752,414675,469693,451081
163,Windham                  ,I,Sp. Ed. - Regular,State,1429840,2497983,3133409,3323372,3556646,3880723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Windham                  ,I,Sp. Ed. - State Agency Placements,State,98019,152462,143858,164020,164863,280131,215158,251080,227890,457132,502286,449827,426083,292856,281029,203466,280241,425924,243713,464232,367797,682702,386562,422152
163,Windham                  ,I,Sp.Ed Excs Cost Student Supplmnt,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220595,220595,220595,220595
163,Windham                  ,I,State Accountability Funds,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000
163,Windham                  ,I,State Funds For Tech Infrastructure,State,0,0,0,0,0,0,0,166606,0,0,0,89283,40444,31920,0,0,0,0,0,0,0,0,0,0
163,Windham                  ,I,State Math & Science,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43500,0,0,0,0,0,0
163,Windham                  ,I,State School Breakfast,State,0,15557,17640,23753,29713,28935,32332,30528,30595,29686,30523,31303,33038,33085,28614,25811,25410,30331,29539,27534,25519,22945,22121,21929
163,Windham                  ,I,Student Achievement,State,0,0,0,0,0,0,4695,500,0,14844,0,24033,0,0,0,0,0,0,0,0,0,0,0,0
163,Windham                  ,I,Summer School Incentive,State,32777,52136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Windham                  ,I,Teacher Standards Implementation,State,2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Windham                  ,I,Train. Paraprofessionals,State,0,0,4480,12998,15410,16475,8238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Windham                  ,I,Transportation - Public,State,322744,392846,391858,378440,413243,446972,507396,533410,590923,589423,573960,573325,614704,525961,496681,521353,501813,549733,520022,605198,327823,345725,314717,310344
163,Windham                  ,I,Transportation-Nonpublic,State,20846,39704,26551,20857,45047,32396,31295,30566,32767,43174,58282,30327,38536,33231,17554,16311,33038,26930,26022,28762,25298,23081,21260,31832
163,Windham                  ,I,Voc Agriculture - Tuition,State,5438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Windham                  ,I,Vocational Education Equipment,State,127274,0,0,104508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Windham                  ,I,Young Parents Program,State,0,0,17500,0,0,0,0,0,5604,17272,15240,15240,15240,14767,15821,15822,16028,16380,16381,16380,40000,50000,47500,50000
163,Windham                  ,I,Youth Service Bureau,State,0,0,0,0,0,0,22926,22667,22491,22588,23706,24145,23964,23007,23031,23702,23810,23900,30149,6250,0,0,0,0
164,Windsor                  ,D,Adult Education,State,7058,7415,6956,6714,8845,10012,7626,10084,11154,18548,30667,38446,44950,48379,62448,61217,57672,49444,60581,63637,58616,47088,48032,48993
164,Windsor                  ,D,Child Nutrition State Match,State,24976,25188,23470,22121,27676,26061,25056,27806,22551,23311,23349,24389,24610,25600,25430,25664,25360,27852,26567,25793,25130,24262,24417,24713
164,Windsor                  ,D,E.E.R.A - Public,State,41290,35535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Windsor                  ,D,Early Reading Success,State,0,0,0,0,0,0,0,0,0,100000,100000,100000,100000,94619,0,0,75000,75000,86829,100000,0,0,0,0
164,Windsor                  ,D,ECS/Alliance Dist Grants,State,4346524,5185205,6156948,5987418,5987418,5987418,6881332,6566112,6647939,6758625,6866769,7117855,7645185,8081218,8487334,8910558,9178950,9225852,11085534,11482040,9838028,9867433,11493981,11727423
164,Windsor                  ,D,Family Resource Center Program,State,0,0,0,0,0,0,18008,45371,100000,100542,100000,100000,100000,86171,77975,102250,102250,102250,102400,97200,92325,97000,92435,105213
164,Windsor                  ,D,Healthy Foods Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48797,55550,53805,51780,50147,50066,50667
164,Windsor                  ,D,High School Technology Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45804,0,0,0,0,0,0,0
164,Windsor                  ,D,Interdistrict Cooperative,State,0,40000,0,0,0,0,0,0,0,0,0,142000,76373,114792,85114,91559,117461,109238,223406,221344,67091,0,0,0
164,Windsor                  ,D,Magnet School,State,0,0,0,0,0,0,10358,30486,17362,10800,14400,49200,38400,40800,38400,48000,52800,27300,26000,27300,19600,42000,36000,32000
164,Windsor                  ,D,Nonpublic Health Services,State,34764,34727,23602,14970,15745,17450,14219,15927,32760,33618,35702,21270,39389,38342,38133,33689,43793,41595,39616,40559,41879,41750,41056,44862
164,Windsor                  ,D,Open Choice Program,State,0,0,0,0,0,0,0,0,0,0,18000,63785,52403,40000,36000,26000,22000,26000,30000,25000,17500,15000,15000,9000
164,Windsor                  ,D,Preschool Quality Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,33500,0,0,0,0
164,Windsor                  ,D,Primary Mental Health,State,0,0,0,0,0,0,0,0,0,0,0,0,12154,17451,0,0,0,0,0,0,0,0,0,0
164,Windsor                  ,D,Professional Development,State,6871,7958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Windsor                  ,D,Quality Enhancement,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3971,4487
164,Windsor                  ,D,Safe Learning Grant,State,0,0,0,0,0,0,0,0,0,0,0,0,14921,14000,0,0,0,0,0,0,0,0,0,0
164,Windsor                  ,D,School Building Projects,State,388260,488006,474060,533401,594795,667609,798842,853709,1115947,870548,2541732,5035241,5447756,4188194,751007,2961577,759548,1045203,654054.49,403198.71,390422.06,631069.76,959109.16,241856.58
164,Windsor                  ,D,School Readiness -Severe Need,State,0,0,0,0,0,0,0,0,0,0,100000,100000,100000,95868,100000,75000,107000,107000,107000,107000,119519,107000,107000,141692
164,Windsor                  ,D,Sp. Ed. - Equity,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0
164,Windsor                  ,D,Sp. Ed. - Excess Cost,State,0,0,0,75948,87449,7885,194734,157706,159453,170342,131306,199554,284919,166586,136696,232432,227747,281626,542323,712237,748110,509701,611985,507643
164,Windsor                  ,D,Sp. Ed. - Foster,State,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Windsor                  ,D,Sp. Ed. - Regular,State,1181523,1238122,1172348,888303,875413,989834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Windsor                  ,D,Sp. Ed. - State Agency Placements,State,66157,44002,52130,28411,0,115475,139755,21778,106412,192607,215598,161354,332980,323868,377352,449124,308875,244648,478196,784610,864018,788762,539652,931970
164,Windsor                  ,D,Sp.Ed Excs Cost Student Supplmnt,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160224,160224,160224,160224
164,Windsor                  ,D,State Funds For Tech Infrastructure,State,0,0,0,0,0,0,0,0,0,134250,106538,9815,144649,28748,0,0,0,128304,0,0,0,0,0,0
164,Windsor                  ,D,State School Breakfast,State,0,0,0,0,0,0,0,0,0,0,3031,3626,3253,3062,53,0,3328,6493,6790,6980,9911,13325,26936,34804
164,Windsor                  ,D,Student Achievement,State,0,0,0,0,0,0,0,6781,6299,0,14440,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Windsor                  ,D,Teacher Standards Implementation,State,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Windsor                  ,D,Telecommunication Incentives,State,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Windsor                  ,D,Transportation - Public,State,167097,242506,258567,233079,224822,274329,186499,250887,255169,293238,285163,325605,332957,292575,312479,311332,318760,312353,418437,429353,241294,191182,188003,204727
164,Windsor                  ,D,Transportation-Nonpublic,State,20379,22745,22742,26966,21064,26524,19583,25608,27315,36590,36748,41694,42889,45219,36369,32684,36576,37782,58184,58374,58771,43197,45948,53512
164,Windsor                  ,D,Voc Agriculture - Tuition,State,7128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Windsor                  ,D,Youth Service Bureau,State,0,0,0,0,0,0,18625,18468,18324,18420,19886,20152,20042,19462,19476,19883,19948,20003,26252,26252,26259,26263,26263,26120
165,Windsor Locks            ,F,Adult Education,State,15670,16749,19292,13936,15260,10126,8442,9863,8242,9723,10900,14160,13159,9660,9870,10383,12100,13522,17220,23134,16221,20336,22052,22571
165,Windsor Locks            ,F,Child Nutrition State Match,State,8413,8386,8606,9437,9118,8808,9139,9352,9146,9260,8621,7179,6728,7292,7790,8010,8119,8053,8368,8576,8716,9095,8800,8654
165,Windsor Locks            ,F,E.E.R.A - Public,State,15124,11971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Windsor Locks            ,F,ECS/Alliance Dist Grants,State,1564302,1626874,1585262,918830,919125,919125,1415639,1406040,1431932,1459428,1498086,1539317,2070311,2589877,2426986,2893867,3159244,3273925,4462365,4657040,3962652,3975249,4634652,4930220
165,Windsor Locks            ,F,Healthy Foods Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15497,18456,18930,18966,19822,19125,18800
